protocol,fold,seed,lane,residual_suppressed,checkpoint_restore_pass,checkpoint_path,checkpoint_exists,expected_checkpoint_checksum,actual_checkpoint_checksum,checkpoint_checksum_match,checkpoint_policy_pass
grouped_video,4,20260625,shuffled_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__shuffled_pca_residual__seed20260625__best.npz,True,5549009ca71eca5c5e3836a5d2bc363e,5549009ca71eca5c5e3836a5d2bc363e,True,True
grouped_video,4,20260625,random_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__random_pca_residual__seed20260625__best.npz,True,2f8e6d6bbd23df16759ae00610108b59,2f8e6d6bbd23df16759ae00610108b59,True,True
grouped_video,4,20260625,label_permutation_residual,True,True,,False,,,True,True
grouped_video,4,20260625,train_only_video_mean_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__train_only_video_mean_residual__seed20260625__best.npz,True,deb991f6784a242c99fc54cef3b0a7d3,deb991f6784a242c99fc54cef3b0a7d3,True,True
grouped_video,4,20260625,diagnostics_only_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__diagnostics_only_residual__seed20260625__best.npz,True,9daeaab6e4c5b220df45e23539cbc844,9daeaab6e4c5b220df45e23539cbc844,True,True
grouped_video,4,20260626,real_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__real_residual__seed20260626__best.npz,True,2686b20d245d55f43fd434db8b968521,2686b20d245d55f43fd434db8b968521,True,True
grouped_video,4,20260626,shuffled_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__shuffled_pca_residual__seed20260626__best.npz,True,11dab06af7ca83134431366527d9b998,11dab06af7ca83134431366527d9b998,True,True
grouped_video,4,20260626,random_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__random_pca_residual__seed20260626__best.npz,True,246c8ae9ab515b44ba2aa439a622a28e,246c8ae9ab515b44ba2aa439a622a28e,True,True
grouped_video,4,20260626,label_permutation_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__label_permutation_residual__seed20260626__best.npz,True,b65743ee9c99803f77661156643c4b8d,b65743ee9c99803f77661156643c4b8d,True,True
grouped_video,4,20260626,train_only_video_mean_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__train_only_video_mean_residual__seed20260626__best.npz,True,8e20d4a7a5677c2b7f3b4a225d1143fc,8e20d4a7a5677c2b7f3b4a225d1143fc,True,True
grouped_video,4,20260626,diagnostics_only_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__diagnostics_only_residual__seed20260626__best.npz,True,0ed5de04c6f18176df3d69e93da72f98,0ed5de04c6f18176df3d69e93da72f98,True,True
grouped_video,4,20260627,real_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__real_residual__seed20260627__best.npz,True,ef1f6c2c2ef2c2599ad016d5e0b06808,ef1f6c2c2ef2c2599ad016d5e0b06808,True,True
grouped_video,4,20260627,shuffled_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__shuffled_pca_residual__seed20260627__best.npz,True,b6b2f46954f1aeaa4f9ed712068d1693,b6b2f46954f1aeaa4f9ed712068d1693,True,True
grouped_video,4,20260627,random_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__random_pca_residual__seed20260627__best.npz,True,4634e213e2e5190b97976e0664f5e2b8,4634e213e2e5190b97976e0664f5e2b8,True,True
grouped_video,4,20260627,label_permutation_residual,True,True,,False,,,True,True
grouped_video,4,20260627,train_only_video_mean_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__train_only_video_mean_residual__seed20260627__best.npz,True,e22eac1c9d029db2610125142ab4015b,e22eac1c9d029db2610125142ab4015b,True,True
grouped_video,4,20260627,diagnostics_only_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__diagnostics_only_residual__seed20260627__best.npz,True,6e8681886c26b16f4ccf4e54930d9d72,6e8681886c26b16f4ccf4e54930d9d72,True,True
grouped_video,4,20260628,real_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__real_residual__seed20260628__best.npz,True,71f9e7f45488e4174f77b0edc445ca74,71f9e7f45488e4174f77b0edc445ca74,True,True
grouped_video,4,20260628,shuffled_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__shuffled_pca_residual__seed20260628__best.npz,True,41b74ba89111accd21eef5a7ec0f1de9,41b74ba89111accd21eef5a7ec0f1de9,True,True
grouped_video,4,20260628,random_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__random_pca_residual__seed20260628__best.npz,True,63de3be3335d8d1972be9bd626779ffb,63de3be3335d8d1972be9bd626779ffb,True,True
grouped_video,4,20260628,label_permutation_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__label_permutation_residual__seed20260628__best.npz,True,8c83ff9a1c97674cf6187d0f4acb08dd,8c83ff9a1c97674cf6187d0f4acb08dd,True,True
grouped_video,4,20260628,train_only_video_mean_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__train_only_video_mean_residual__seed20260628__best.npz,True,6a442a18205e4612931a9c878e3d8220,6a442a18205e4612931a9c878e3d8220,True,True
grouped_video,4,20260628,diagnostics_only_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__diagnostics_only_residual__seed20260628__best.npz,True,de5e3e5dd4acd7c1a2838d2d06edfaad,de5e3e5dd4acd7c1a2838d2d06edfaad,True,True
grouped_video,4,20260629,real_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__real_residual__seed20260629__best.npz,True,826440b26a40e64d136419e7787438b7,826440b26a40e64d136419e7787438b7,True,True
grouped_video,4,20260629,shuffled_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__shuffled_pca_residual__seed20260629__best.npz,True,639780da343bbb4a7b53b38d3ee6470a,639780da343bbb4a7b53b38d3ee6470a,True,True
grouped_video,4,20260629,random_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__random_pca_residual__seed20260629__best.npz,True,3175147ee939c4dc9f4df9910c0da166,3175147ee939c4dc9f4df9910c0da166,True,True
grouped_video,4,20260629,label_permutation_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__label_permutation_residual__seed20260629__best.npz,True,9264722803c5b10c10f50c7e90599d4d,9264722803c5b10c10f50c7e90599d4d,True,True
grouped_video,4,20260629,train_only_video_mean_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__train_only_video_mean_residual__seed20260629__best.npz,True,f9db12d429d244504b1ccea45d116456,f9db12d429d244504b1ccea45d116456,True,True
grouped_video,4,20260629,diagnostics_only_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__diagnostics_only_residual__seed20260629__best.npz,True,7ae5821c5ad0924d26f3f25b2091a409,7ae5821c5ad0924d26f3f25b2091a409,True,True
grouped_video,4,20260630,real_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__real_residual__seed20260630__best.npz,True,16a7a0d1c39410f51f2061e236fda2a0,16a7a0d1c39410f51f2061e236fda2a0,True,True
grouped_video,4,20260630,shuffled_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__shuffled_pca_residual__seed20260630__best.npz,True,06e180041f2b53e20be03128a7cb94b1,06e180041f2b53e20be03128a7cb94b1,True,True
grouped_video,4,20260630,random_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__random_pca_residual__seed20260630__best.npz,True,15c91644bfe65d545c9ef432b87f0f45,15c91644bfe65d545c9ef432b87f0f45,True,True
grouped_video,4,20260630,label_permutation_residual,True,True,,False,,,True,True
grouped_video,4,20260630,train_only_video_mean_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__train_only_video_mean_residual__seed20260630__best.npz,True,1aeb382cb4cdd651b8907d311018614e,1aeb382cb4cdd651b8907d311018614e,True,True
grouped_video,4,20260630,diagnostics_only_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__diagnostics_only_residual__seed20260630__best.npz,True,c034f74fe47e3a80306944bc70b4f6a0,c034f74fe47e3a80306944bc70b4f6a0,True,True
grouped_video,4,20260631,real_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__real_residual__seed20260631__best.npz,True,020961af7bcdeda942b8602044985160,020961af7bcdeda942b8602044985160,True,True
grouped_video,4,20260631,shuffled_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__shuffled_pca_residual__seed20260631__best.npz,True,38e1c4f7a2a9b806725911576145bf3a,38e1c4f7a2a9b806725911576145bf3a,True,True
grouped_video,4,20260631,random_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__random_pca_residual__seed20260631__best.npz,True,e976241598fb0dca6b5738173c7dc37c,e976241598fb0dca6b5738173c7dc37c,True,True
grouped_video,4,20260631,label_permutation_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__label_permutation_residual__seed20260631__best.npz,True,a9ff7c789c2a5f03173d3d3379072425,a9ff7c789c2a5f03173d3d3379072425,True,True
grouped_video,4,20260631,train_only_video_mean_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__train_only_video_mean_residual__seed20260631__best.npz,True,6183f3951a3149fdaf1672f654a381ff,6183f3951a3149fdaf1672f654a381ff,True,True
grouped_video,4,20260631,diagnostics_only_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__diagnostics_only_residual__seed20260631__best.npz,True,15c7b2cde93e99cf23158e6ae8ab6485,15c7b2cde93e99cf23158e6ae8ab6485,True,True
grouped_video,4,20260632,real_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__real_residual__seed20260632__best.npz,True,636d71abbdcb6a878d3313b5c999a864,636d71abbdcb6a878d3313b5c999a864,True,True
grouped_video,4,20260632,shuffled_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__shuffled_pca_residual__seed20260632__best.npz,True,4910f09c6de2b84b8813c72421abcdf8,4910f09c6de2b84b8813c72421abcdf8,True,True
grouped_video,4,20260632,random_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__random_pca_residual__seed20260632__best.npz,True,f913e40b6ab9d01b61d12d82cc53f66f,f913e40b6ab9d01b61d12d82cc53f66f,True,True
grouped_video,4,20260632,label_permutation_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__label_permutation_residual__seed20260632__best.npz,True,14699e5bcc82d4dd9bd8be3c6f2aa9aa,14699e5bcc82d4dd9bd8be3c6f2aa9aa,True,True
grouped_video,4,20260632,train_only_video_mean_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__train_only_video_mean_residual__seed20260632__best.npz,True,3e460eaaf4a24fa9dd0f56d8bf0b7841,3e460eaaf4a24fa9dd0f56d8bf0b7841,True,True
grouped_video,4,20260632,diagnostics_only_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__diagnostics_only_residual__seed20260632__best.npz,True,dacd64041e21afecf5fd3cb0ae9d4e59,dacd64041e21afecf5fd3cb0ae9d4e59,True,True
grouped_video,4,20260633,real_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__real_residual__seed20260633__best.npz,True,69f63c0d35d23b0534ca3a7948c542a8,69f63c0d35d23b0534ca3a7948c542a8,True,True
grouped_video,4,20260633,shuffled_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__shuffled_pca_residual__seed20260633__best.npz,True,bad4d99925de62744b6ad564badb86bf,bad4d99925de62744b6ad564badb86bf,True,True
grouped_video,4,20260633,random_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__random_pca_residual__seed20260633__best.npz,True,7aa2b732f9cb6cc3fa42f32a4f009879,7aa2b732f9cb6cc3fa42f32a4f009879,True,True
grouped_video,4,20260633,label_permutation_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__label_permutation_residual__seed20260633__best.npz,True,e17f49dd63b88fb1fff2d57d47f61c0e,e17f49dd63b88fb1fff2d57d47f61c0e,True,True
grouped_video,4,20260633,train_only_video_mean_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__train_only_video_mean_residual__seed20260633__best.npz,True,2986f60a0cfbd552576f1554ed60c1d3,2986f60a0cfbd552576f1554ed60c1d3,True,True
grouped_video,4,20260633,diagnostics_only_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__diagnostics_only_residual__seed20260633__best.npz,True,da51e41a2f5d02d02f89dfd2942118d8,da51e41a2f5d02d02f89dfd2942118d8,True,True
grouped_video,4,20260634,real_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__real_residual__seed20260634__best.npz,True,ea5869c94d32e80c0db9e01066be45ef,ea5869c94d32e80c0db9e01066be45ef,True,True
grouped_video,4,20260634,shuffled_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__shuffled_pca_residual__seed20260634__best.npz,True,cf3aabec4a9d03ac396a0016b8264e29,cf3aabec4a9d03ac396a0016b8264e29,True,True
grouped_video,4,20260634,random_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__random_pca_residual__seed20260634__best.npz,True,b6f8412e05d0e35b0cbce2b5ba7694c8,b6f8412e05d0e35b0cbce2b5ba7694c8,True,True
grouped_video,4,20260634,label_permutation_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__label_permutation_residual__seed20260634__best.npz,True,e86d04909c1375ad58d1e0ac07089734,e86d04909c1375ad58d1e0ac07089734,True,True
grouped_video,4,20260634,train_only_video_mean_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__train_only_video_mean_residual__seed20260634__best.npz,True,976ca3bee8be27653690b8e01d26a23c,976ca3bee8be27653690b8e01d26a23c,True,True
grouped_video,4,20260634,diagnostics_only_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold4__short_temporal_conv_residual__diagnostics_only_residual__seed20260634__best.npz,True,224613da15c755442fa052ef91e18324,224613da15c755442fa052ef91e18324,True,True
grouped_video,5,20260625,real_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__real_residual__seed20260625__best.npz,True,f114508a0f7d4f3ff55a3998229737d9,f114508a0f7d4f3ff55a3998229737d9,True,True
grouped_video,5,20260625,shuffled_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__shuffled_pca_residual__seed20260625__best.npz,True,defb7c41873314941acf80b27990b51e,defb7c41873314941acf80b27990b51e,True,True
grouped_video,5,20260625,random_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__random_pca_residual__seed20260625__best.npz,True,e2caa3646c9988c71dfdecd9cc5f4d1d,e2caa3646c9988c71dfdecd9cc5f4d1d,True,True
grouped_video,5,20260625,label_permutation_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__label_permutation_residual__seed20260625__best.npz,True,7473b75c5cbde3bce62575565b2380c0,7473b75c5cbde3bce62575565b2380c0,True,True
grouped_video,5,20260625,train_only_video_mean_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__train_only_video_mean_residual__seed20260625__best.npz,True,4fc8df79a515c79fb993a2de9fccea68,4fc8df79a515c79fb993a2de9fccea68,True,True
grouped_video,5,20260625,diagnostics_only_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__diagnostics_only_residual__seed20260625__best.npz,True,07790285d2cf8c78d2a72b2b29b0a3e4,07790285d2cf8c78d2a72b2b29b0a3e4,True,True
grouped_video,5,20260626,real_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__real_residual__seed20260626__best.npz,True,7c596d109bb6b028c6bdad4f2969d203,7c596d109bb6b028c6bdad4f2969d203,True,True
grouped_video,5,20260626,shuffled_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__shuffled_pca_residual__seed20260626__best.npz,True,6a6348e89964607a5ed04000f1681596,6a6348e89964607a5ed04000f1681596,True,True
grouped_video,5,20260626,random_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__random_pca_residual__seed20260626__best.npz,True,ccd66e934e47d1a21e5a08d1cf0b4280,ccd66e934e47d1a21e5a08d1cf0b4280,True,True
grouped_video,5,20260626,label_permutation_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__label_permutation_residual__seed20260626__best.npz,True,6818206a918b4fe76e1e01f143d555bf,6818206a918b4fe76e1e01f143d555bf,True,True
grouped_video,5,20260626,train_only_video_mean_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__train_only_video_mean_residual__seed20260626__best.npz,True,acb670385408f63c74247772ef7ed783,acb670385408f63c74247772ef7ed783,True,True
grouped_video,5,20260626,diagnostics_only_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__diagnostics_only_residual__seed20260626__best.npz,True,1dc8d675a6bab49a45082f6613075561,1dc8d675a6bab49a45082f6613075561,True,True
grouped_video,5,20260627,real_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__real_residual__seed20260627__best.npz,True,9109e8fc45cfb45d816303d6eed49238,9109e8fc45cfb45d816303d6eed49238,True,True
grouped_video,5,20260627,shuffled_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__shuffled_pca_residual__seed20260627__best.npz,True,9cd850ea45402c04537188d12ebc605d,9cd850ea45402c04537188d12ebc605d,True,True
grouped_video,5,20260627,random_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__random_pca_residual__seed20260627__best.npz,True,c251d30e0b1bdee100373ed92da89375,c251d30e0b1bdee100373ed92da89375,True,True
grouped_video,5,20260627,label_permutation_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__label_permutation_residual__seed20260627__best.npz,True,a6f044c4520b1928ebe4f4ea9a5e7bba,a6f044c4520b1928ebe4f4ea9a5e7bba,True,True
grouped_video,5,20260627,train_only_video_mean_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__train_only_video_mean_residual__seed20260627__best.npz,True,21ffa88ead0154d3d2b7c9e8cb193216,21ffa88ead0154d3d2b7c9e8cb193216,True,True
grouped_video,5,20260627,diagnostics_only_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__diagnostics_only_residual__seed20260627__best.npz,True,ee4f35d4767c62ef91b0665a2d17765c,ee4f35d4767c62ef91b0665a2d17765c,True,True
grouped_video,5,20260628,real_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__real_residual__seed20260628__best.npz,True,26d16ea5a20b049c0c8263394966ba68,26d16ea5a20b049c0c8263394966ba68,True,True
